Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight
2017-11-08,ET0505,ET050510,2017-06-21,Drought,ET05,ET0505,ET050597,Somali,Korahe,Higlolay,35,189,2017-06-21,0.1386750490563072,2017-03-11,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,0.0,ET05_ET0505_ET050597,ET05_ET0505_ET050510,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.4,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-18,ET0505,ET050511,2017-06-15,Drought,ET05,ET0505,ET050596,Somali,Korahe,Laasdhankayre,35,186,2017-06-15,0.1386750490563072,2017-09-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,6,0.0,92.0,ET05_ET0505_ET050596,ET05_ET0505_ET050511,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.314285714285714,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-13,ET0506,ET050602,2017-05-05,Drought,ET05,ET0506,ET050602,Somali,Fafan,Tog-Wajale,125,752,2017-05-05,0.1386750490563072,2017-07-09,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources safety and security,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,3.0318818730794392,-2.651471861118468,5,0.0,65.0,ET05_ET0506_ET050602,ET05_ET0506_ET050602,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,6.016,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-09-18,ET0506,ET050605,2017-01-06,Drought,ET05,ET0506,ET050605,Somali,Fafan,Tog-Wajale,441,3529,2017-01-06,0.1386750490563072,2017-09-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,252.0,ET05_ET0506_ET050605,ET05_ET0506_ET050605,-0.9897138901498964,0.2519073151588957,1.2949006435891817,0.0,-0.9897138901498972,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,9,8.002267573696145,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-19,ET0506,ET050610,2017-05-01,Drought,ET05,ET0506,ET050608,Somali,Shabelle,Berano,115,720,2017-05-01,0.1386750490563072,2017-08-18,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,109.0,ET05_ET0506_ET050608,ET05_ET0506_ET050610,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,6.260869565217392,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-17,ET0511,ET051105,2017-07-20,Drought,ET05,ET0504,ET050497,Somali,Erer,Qubi,35,245,2017-07-20,0.1386750490563072,2017-09-28,-0.1647172818672541,4.402796314232056,No,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,3.0318818730794392,0.3771490147280578,7,0.0,70.0,ET05_ET0504_ET050497,ET05_ET0511_ET051105,1.075437140477841,2.3711275855432548,-0.7722600223814998,0.0,1.0754371404778398,2.3711275855432548,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,7.0,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-10-29,ET0503,ET050302,2017-02-03,Drought,ET05,ET0503,ET050302,Somali,Jarar,Degehabur,275,1774,2017-02-03,0.1386750490563072,2017-08-19,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,2,0.0,197.0,ET05_ET0503_ET050302,ET05_ET0503_ET050302,0.0428616251639721,-0.8077028200332839,1.2949006435891817,0.0,0.0428616251639715,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,10,6.450909090909091,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-27,ET0507,ET050703,2017-07-28,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,163,825,2017-07-28,0.1386750490563072,2017-09-14,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,7,0.0,48.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,1.075437140477841,0.2519073151588957,-0.7722600223814998,0.0,1.0754371404778398,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.061349693251533,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-12,ET0505,ET050508,2017-01-05,Drought,ET05,ET0505,ET050502,Somali,Korahe,Kebridehar City,25,129,2017-01-05,0.1386750490563072,2017-11-08,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,307.0,ET05_ET0505_ET050502,ET05_ET0505_ET050508,-0.9897138901498964,-0.8077028200332839,1.2949006435891817,0.0,-0.9897138901498972,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.16,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-19,ET0505,ET050501,2017-06-26,Drought,ET05,ET0505,ET110301,Somali,Korahe,Shekosh,65,397,2017-06-26,0.1386750490563072,2017-10-09,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,105.0,ET05_ET0505_ET110301,ET05_ET0505_ET050501,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,6.107692307692307,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-21,ET0508,ET050807,2017-10-03,Drought,ET05,ET0508,ET050205,Somali,Fafan,Tog-Wajale,203,1217,2017-10-03,0.1386750490563072,2017-10-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,10,0.0,6.0,ET05_ET0508_ET050205,ET05_ET0508_ET050807,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.995073891625616,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-15,ET0508,ET050807,2017-03-20,Drought,ET05,ET0508,ET050205,Somali,Afder,Bare,325,1658,2017-03-20,0.1386750490563072,2017-10-11,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,3,0.0,205.0,ET05_ET0508_ET050205,ET05_ET0508_ET050807,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.101538461538461,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-16,ET0508,ET050807,2017-02-03,Drought,ET05,ET0508,ET050205,Somali,Afder,Bare,108,556,2017-02-03,0.1386750490563072,2017-10-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,2,0.0,254.0,ET05_ET0508_ET050205,ET05_ET0508_ET050807,-0.9897138901498964,-0.8077028200332839,1.2949006435891817,0.0,-0.9897138901498972,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,5.148148148148148,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-15,ET0508,ET050807,2017-04-20,Drought,ET05,ET0508,ET050205,Somali,Afder,Bare,90,467,2017-04-20,0.1386750490563072,2017-09-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,4,0.0,148.0,ET05_ET0508_ET050205,ET05_ET0508_ET050807,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,5.188888888888889,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-20,ET0508,ET050811,2017-05-04,Drought,ET05,ET0508,ET050899,Somali,Fafan,Tog-Wajale,302,1691,2017-05-04,0.1386750490563072,2017-09-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,128.0,ET05_ET0508_ET050899,ET05_ET0508_ET050811,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.599337748344371,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-22,ET0508,ET050811,2017-12-04,Drought,ET05,ET0508,ET050903,Somali,Fafan,Tog-Wajale,255,1464,2017-12-04,0.1386750490563072,2017-09-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,12,0.0,0.0,ET05_ET0508_ET050903,ET05_ET0508_ET050811,-0.9897138901498964,0.2519073151588957,1.2949006435891817,0.0,-0.9897138901498972,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.741176470588235,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-20,ET0508,ET050811,2017-04-05,Drought,ET05,ET0508,ET050899,Somali,Fafan,Tog-Wajale,297,1677,2017-04-05,0.1386750490563072,2017-05-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,4,0.0,34.0,ET05_ET0508_ET050899,ET05_ET0508_ET050811,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.646464646464646,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-20,ET0508,ET050811,2017-05-15,Drought,ET05,ET0508,ET050899,Somali,Fafan,Tog-Wajale,68,380,2017-05-15,0.1386750490563072,2017-05-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,Livelihood,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,-2.651471861118468,5,0.0,0.0,ET05_ET0508_ET050899,ET05_ET0508_ET050811,-0.9897138901498964,-2.926923090417643,-0.7722600223814998,0.0,-0.9897138901498972,-2.9269230904176435,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.588235294117647,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-12,ET0508,ET050810,2017-05-05,Drought,ET05,ET0508,ET040311,Somali,Fafan,Tog-Wajale,302,1647,2017-05-05,0.1386750490563072,2017-10-10,6.071008388821651,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,158.0,ET05_ET0508_ET040311,ET05_ET0508_ET050810,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.453642384105961,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-13,ET0508,ET050810,2017-06-08,Drought,ET05,ET0508,ET040311,Somali,Fafan,Tog-Wajale,353,1799,2017-06-08,0.1386750490563072,2017-11-10,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,-2.651471861118468,6,0.0,155.0,ET05_ET0508_ET040311,ET05_ET0508_ET050810,-0.9897138901498964,-1.8673129552254637,-0.7722600223814998,0.0,-0.9897138901498972,-1.867312955225464,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.096317280453258,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
